TF,Target,Label
GATA2,CTSC,0
PRDM16,TAF12,0
TRIB3,VIPR2,0
HCFC1,EXOC6B,0
EYA2,IFI27L2A,0
CBFB,CD52,0
KLF6,PARP8,0
MEF2C,DUT,0
HIST1H1C,CDKN1C,0
GFI1B,GRINA,0
PA2G4,PRKAR2B,0
SATB1,ST8SIA4,0
RAI14,AMPD2,0
VEZF1,CDCA3,0
PGR,RCN2,0
IRF6,TMEM246,0
IKZF1,IGKV14-126,0
H1F0,NAPRT,0
NFKB1,1600014C10RIK,0
RAI14,P2RX1,0
NDN,FGGY,0
PHC1,TSPAN3,0
HDAC7,SEC14L1,0
SMARCA2,CPXM1,0
MED16,RALGPS1,0
IRF6,CSAD,0
ESR1,ELOVL5,0
TSC22D3,FUCA2,0
HCFC1,FCGRT,0
DACH1,INSIG1,0
NOTCH1,KAZALD1,0
ZBTB38,CTR9,0
ARNTL,DHRS3,0
TRPS1,ZFP422,0
HIST1H1C,ITSN1,0
MECOM,ZFP949,0
GFI1B,TUBB4B,0
MYCN,TNS2,0
ARNTL,PYGL,0
GFI1B,GM45837,0
MCM7,GM28875,0
MCM4,YOD1,0
ARNTL,PLD4,0
NOTCH1,F2RL3,0
ZBTB20,PDGFRB,0
TRIB3,ASAH1,0
PBX1,ENG,0
HDAC11,PRSS57,0
HLF,PRKCQ,0
PRDM5,MYLK,0
EGR1,GLRX5,0
RUNX2,DOCK10,0
IRF7,BAZ2B,0
PA2G4,GPRASP1,0
ETS1,HNF4A,0
MED16,SERPINB1A,0
TRIB3,POLD1,0
TAF12,C130089K02RIK,0
SATB1,IRGM2,0
HLF,GSAP,0
MED16,TIPIN,0
MCM6,FAM76B,0
ZBTB20,IL27RA,0
GATA2,ABI1,0
PHC1,PWWP3A,0
MAML3,CCNB2,0
CLOCK,SPI1,0
PRDM16,JCHAIN,0
JUN,ZMIZ1,0
KLF3,TBC1D10C,0
RAI14,ASB13,0
