TF,Target,Label
KLF3,NCF1,0
DEK,KLF8,0
PRDM5,GM4951,0
CLOCK,POMGNT2,0
NDN,TBC1D10C,0
EGR1,SLC35A5,0
NFAT5,RNF141,0
TCF19,CHST11,0
MEF2C,TES,0
RBL2,PPT1,0
GATA2,COL4A2,0
RBL2,COQ8A,0
CLOCK,PTGER4,0
MCM6,CDK19,0
NFE2,RAMP1,0
MECOM,BTK,0
IRF6,IDH1,0
SLA2,SNX10,0
NFIA,INSIG1,0
PHC1,PARD3B,0
THRB,ART4,0
DACH1,LTB,0
RAI14,WLS,0
TRPS1,GIMAP6,0
CBFB,IL27RA,0
RAI14,MYC,0
TTF2,LDHD,0
CTR9,ITGAM,0
PA2G4,ACAP1,0
RUNX1T1,MTCH2,0
SPO11,CDC45,0
KLF3,PSEN1,0
PBX3,TEX10,0
DACH1,CASP12,0
ARNTL,PPM1G,0
SPI1,RGS3,0
ZBTB38,RPGRIP1,0
CREB5,CCR7,0
SPI1,LGALS3BP,0
TLE2,HDAC7,0
HIST1H1C,IL15,0
IKZF1,NDRG2,0
MEIS1,SLC44A2,0
CTR9,DPY19L3,0
RPS6KA5,NFE2,0
TTF2,UBA7,0
MYC,FBXO30,0
SLA2,ANXA4,0
CLOCK,TRIM59,0
KLF8,GPSM1,0
JUN,CYTH3,0
NFAT5,E2F8,0
CREB5,HIST1H1C,0
ZBTB20,CAD,0
NUPR1,ZBTB20,0
KLF8,LAG3,0
NFIA,SLC31A2,0
TAF12,GRAMD1A,0
RBL2,CCRL2,0
BATF2,COL4A2,0
H1F0,RASAL3,0
EYA2,CD68,0
ESR1,PTP4A3,0
XPC,2610307P16RIK,0
ZBTB38,KIF20B,0
XRCC6,PTP4A3,0
SPO11,RAB11FIP3,0
MAML3,TGTP2,0
MEIS1,PTTG1IP,0
CLOCK,ARHGEF18,0
ETS1,CNP,0
KLF3,ZMIZ1,0
MEF2C,NAGA,0
EPAS1,IFI206,0
PBX1,ITPR1,0
BATF2,NFKB1,0
MAPK11,PSMC4,0
NR3C2,RPA2,0
NOTCH1,LDLR,0
MEF2C,ZDHHC17,0
HOXA9,ARHGEF18,0
PRDM5,CDT1,0
HDAC11,EGR1,0
EYA2,IRGM2,0
CLOCK,CERS4,0
NFATC1,NFAT5,0
ELF1,IL12A,0
DACH1,PDZK1IP1,0
HIF3A,BTBD3,0
NFATC1,STAM2,0
RAD51,PTGER4,0
RARB,MAML2,0
HLF,ATP2B4,0
H1F0,LY6A,0
HOXA9,CTLA2B,0
ANKRD6,PRKAR2B,0
TLR4,H2-DMA,0
PRDM5,MAMDC2,0
HIST1H1C,SLC29A1,0
MEF2A,PTGER4,0
SPO11,CD63-PS,0
SOX18,C1QTNF12,0
MCM7,CPXM1,0
RORA,GGTA1,0
CD7,ZFP61,0
HOXA9,PLXNA4OS1,0
NFE2,SLC25A37,0
CLOCK,ZFP248,0
AEBP1,GM8995,0
ZBTB38,SYTL4,0
TCF19,C230085N15RIK,0
ELF1,LONP2,0
ESR1,MYCN,0
MLLT3,ERP29,0
RAD51,SPNS3,0
MAPK11,EPB41L3,0
NUPR1,ULK1,0
LZTS1,PKIB,0
LDB2,SGCE,0
HIST1H1C,KLF6,0
ZBTB20,RAMP1,0
SATB1,GUCD1,0
HIST1H1C,PYGL,0
MYCN,XPC,0
TLE2,HACD4,0
HOXA9,MTCH2,0
XPC,ACSS1,0
RARB,IGHV11-2,0
MAML3,SLC18A2,0
KLF10,RGS2,0
IRF6,TMOD3,0
MAML3,MYCN,0
MAML3,AP1S2,0
XPC,RAB37,0
SATB1,SNX10,0
HDAC11,GRINA,0
HDAC11,PLAC8,0
E2F8,TFPI,0
EPAS1,GPR160,0
E2F8,EXOC3L,0
CREB5,KCTD12,0
MCM2,NAPSA,0
CLOCK,RUNX1T1,0
RAI14,GRAMD1A,0
MCM6,HSPA1A,0
TLE2,MBNL3,0
PRDM5,PCNA,0
YBX1,PLAC8,0
MECOM,CLOCK,0
XRCC6,DOCK10,0
ELL2,9530082P21RIK,0
VEZF1,MPZL1,0
EGR1,GALM,0
MECOM,TUBB4B,0
IKZF1,B230219D22RIK,0
LZTS1,SQOR,0
ETS1,F2RL3,0
RORC,SERPINF1,0
MCM2,PLXNC1,0
IRF6,SRGAP3,0
H1F0,TRIB3,0
XPC,STOM,0
NFIA,SLC43A3,0
KLF8,SLC35A5,0
IKZF1,TMEM37,0
CD7,PLIN3,0
HIF3A,UBASH3A,0
TCF19,SNX30,0
BTG2,NEDD9,0
RAI14,IPCEF1,0
ARID3B,ATP2B4,0
RUNX2,CCNA2,0
E2F8,ITGAM,0
GATA2,CCR7,0
RARB,TRPV2,0
SPI1,5430427O19RIK,0
KLF3,TNS2,0
NUPR1,F630028O10RIK,0
CREB5,RAG2,0
MECOM,MPRIP,0
TEAD2,TGTP1,0
KLF10,STOM,0
IKZF1,BC035044,0
MLLT3,BIRC3,0
TEAD2,ABHD17B,0
VDR,BCLAF3,0
SPO11,ZFP120,0
MLLT3,SERPINB6A,0
HNF4A,CALCRL,0
VEZF1,MUC13,0
PRDM5,MSH6,0
NAP1L3,DCAF4,0
NAP1L3,SNHG5,0
IRF8,ARNTL,0
KLF8,ELF1,0
ELF1,IMPACT,0
MCM5,NDRG3,0
TCF19,WDFY3,0
NFIA,SIGLECG,0
IRF8,KLHL4,0
MAPK11,PPP1R15A,0
H1F0,AFF3,0
NR3C2,AKAP8L,0
NOTCH1,PDLIM5,0
FOXO1,MAGED1,0
HOXA9,SGPL1,0
ELF1,LTB,0
SPI1,MYCT1,0
RARB,PTGS1,0
PRDM5,ZFP62,0
DEK,ID1,0
KLF10,ZFP111,0
MLLT3,PCMTD1,0
ZFP111,GIMAP8,0
THRB,NECAP2,0
TEAD2,TMEM123,0
ELL2,B4GALT6,0
BTG2,EMB,0
TEAD2,CKS1B,0
TRIB3,PREP,0
LZTS1,BUB1B,0
IRF7,PTP4A3,0
NFATC1,ARFGEF2,0
SATB1,NAIP5,0
PA2G4,TIMP2,0
RORA,PAQR5,0
RPS6KA5,DUSP5,0
PBX1,NRROS,0
TLR4,RAB37,0
HOXA9,NLRC3,0
ANKRD6,ITGB2,0
REL,PDE7A,0
YBX1,DUSP2,0
PRDM5,AKNA,0
ZBTB38,POR,0
RUNX2,TYROBP,0
NAP1L3,MYCT1,0
MAPK11,CD86,0
E2F8,NWD1,0
XPC,F11R,0
REL,RORA,0
VEZF1,SP100,0
JUN,PRSS57,0
DACH1,CCR7,0
SATB1,PEA15A,0
REL,CCNB2,0
EPOR,SLC12A6,0
MCM7,FLT3,0
MYC,CDCA3,0
MCM2,BLNK,0
MECOM,ANKRD6,0
HMGB2,ICA1,0
MCM2,NDOR1,0
MAPK12,SERPINF1,0
VEZF1,INSL6,0
NR3C2,BLNK,0
HMGB2,IFI206,0
ZBTB38,SOCS2,0
PGR,SYNRG,0
IRF6,PLAC8,0
VDR,TFR2,0
HNRNPAB,GM1966,0
CBFB,GIMAP8,0
RPS6KA5,GM7694,0
ZFP467,GSAP,0
PGR,NAV1,0
HDAC7,CREB5,0
PGR,NFAT5,0
CTR9,P2RY14,0
ARNTL,JPT1,0
AEBP1,NUP88,0
RORA,SELENOP,0
RARB,NSMF,0
RORA,IGKV14-126,0
CLOCK,RELT,0
DEK,TNS2,0
XPC,GM4759,0
E2F8,APBB1,0
KLF6,MN1,0
MED16,CHRNB1,0
ETS1,BTG2,0
HNF4A,CORO7,0
CLOCK,PEA15A,0
VEZF1,PKN3,0
LZTS1,CTSG,0
EPAS1,RPA2,0
ZBTB38,CSAD,0
NAP1L3,GBP9,0
H1F0,PIP4K2A,0
DACH1,RIN3,0
HMGB2,SERPINB9,0
CLOCK,SPNS3,0
NDN,MECOM,0
IRF8,RNF114,0
EYA2,ALS2CL,0
EPOR,NCAPD2,0
E2F8,SMARCA2,0
ZFP467,ESR1,0
NDN,HCFC2,0
RPS6KA5,ACSS1,0
GATA2,CD52,0
BATF2,MEF2C,0
H1F0,GORASP1,0
MCM4,HCFC2,0
SOX18,SELENOP,0
IKZF1,MMP2,0
ID1,MICAL1,0
KLF3,KLHDC8B,0
RUNX1T1,EVI2A,0
AEBP1,ANKRD33B,0
IKZF1,INSIG1,0
RUNX2,PLA2G4A,0
ETS1,9530082P21RIK,0
MCM4,APOE,0
TAF12,STXBP1,0
EPOR,NDRG3,0
PRDM16,TRP53INP1,0
MYCN,SLA2,0
MED16,SLBP,0
RUNX1T1,FDFT1,0
XRCC6,KCTD20,0
TAF12,GBP9,0
VEZF1,SPC24,0
H1F0,ADGRL4,0
KLF10,SOCS2,0
CENPK,NUPR1,0
MCM7,NDST2,0
SPO11,GNG11,0
SLA2,GBP2,0
CBX7,FLNA,0
RAI14,ACSS2,0
NFE2,PLIN3,0
BTG2,1600014C10RIK,0
RORA,GAA,0
XRCC6,CD9,0
CTR9,INSIG1,0
DACH1,TMEM33,0
MEIS1,HNRNPAB,0
PML,NDOR1,0
RORC,YBX3,0
HIST1H1C,PRNP,0
MAPK12,GBP9,0
CENPK,F630028O10RIK,0
TCF19,ST8SIA4,0
BATF2,RUBCNL,0
TRPS1,LCP2,0
TEAD2,PAQR5,0
TRIB3,TRIM47,0
RARB,TNFRSF13B,0
MLLT3,ELMO3,0
ZFP467,CTLA2A,0
RORC,IRF6,0
XPC,SLC5A6,0
E2F8,TEC,0
NFIA,GNG11,0
SATB1,RAG2,0
ZFP111,ZNRF2,0
CBX7,MPRIP,0
TSC22D3,CD93,0
FOXO1,MILR1,0
NR3C2,VLDLR,0
NAP1L3,NT5C3,0
ZKSCAN4,ART4,0
MYC,TSPAN3,0
XPC,ABCG2,0
TAF12,CCL3,0
NOTCH1,OBSL1,0
CLOCK,TREML2,0
HDAC11,RUNX2,0
HOXA9,SERPINA3F,0
YBX1,CRYZ,0
HMGB2,HAT1,0
MCM7,MEF2A,0
HDAC11,TFR2,0
HIST1H1C,TBXA2R,0
EGR1,MAP4K2,0
IRF7,PHF5A,0
PBX1,FOXO1,0
MCM7,PSEN1,0
SMARCA2,RNF114,0
EGR1,1600014C10RIK,0
XRCC6,PPP1R15A,0
TLR4,TFEC,0
MYC,RHOH,0
XPC,SLC12A6,0
PA2G4,ITGB5,0
NUPR1,MSH6,0
HIF3A,LZTS1,0
PML,PKD2,0
HDAC7,TOMM22,0
SOX18,KCTD20,0
HDAC7,RAB38,0
ID1,TCF19,0
ANKRD6,CCR7,0
TLE2,PLA2G4A,0
KLF6,NCAPH,0
PML,PLPP2,0
ZFP111,KDM7A,0
SATB1,THBS1,0
SPI1,HAT1,0
EPOR,MAN2A2,0
NFKB1,PDK3,0
IRF6,MC5R,0
ZFP467,PRIM1,0
HNF4A,SLFN2,0
ZFP467,BUB1B,0
LZTS1,CASP12,0
GATA2,FRMD6,0
IKZF1,RAMP1,0
YBX1,THEMIS2,0
MCM5,BC035044,0
TEAD2,PCNA,0
AEBP1,MAPKAPK3,0
IRF7,ITGA5,0
HIF3A,IGHV1-81,0
TCF19,FAM110C,0
NUPR1,GM10384,0
SOX18,ID1,0
NFAT5,DTL,0
DEK,ELL2,0
IRF7,SOX6,0
MED16,GM4759,0
KLF6,VAV1,0
EPAS1,CYP51,0
SLA2,PDLIM5,0
BTG2,FDFT1,0
XRCC6,ZNRF2,0
CLOCK,AURKB,0
PBX3,LGALS9,0
CENPK,FDFT1,0
MIS18BP1,COL4A1,0
VEZF1,ITGAM,0
MEF2C,EPB41L3,0
TLR4,RFTN1,0
TCF19,LRP12,0
CBFB,TMEM184C,0
SOX18,TRIM47,0
IKZF1,SLC2A3,0
HDAC11,ZFP367,0
PRDM16,ZFP61,0
NFAT5,DOK2,0
E2F8,PDK3,0
MYCN,CCNA2,0
KLF8,KIF21B,0
NFKBIA,GPR171,0
HNRNPAB,HDAC11,0
XRCC6,ADSSL1,0
MEIS1,TIPIN,0
HNRNPAB,YOD1,0
MYCN,HELLS,0
NFATC1,GM45837,0
CBFB,MAMDC2,0
PRDM16,JCHAIN,0
NFIA,CDCA3,0
MAML3,TSPAN14,0
NFKB1,FAM171A1,0
SOX6,BTG2,0
