TF,Target,Label
GABBR1,CLCN2,1
ZFP57,JPT1,1
POU5F1,DPPA2,1
ESRRB,STXBP2,1
ZFP42,TCEAL9,1
DPPA4,RIF1,1
TET1,SLC9A6,1
POU5F1,PDPN,1
POU5F1,ABCC5,1
GATA4,TXNDC5,1
MYCN,SRM,1
TET1,CDC42SE2,1
SOX17,HDLBP,1
NANOG,RBM38,1
NANOG,GHR,1
KLF4,IFITM3,1
KLF4,UAP1L1,1
NANOG,FGF3,1
TRIM28,SLC5A11,1
SOX17,PIPOX,1
KLF4,MSI2,1
GABBR1,ITGA6,1
TET1,DUSP9,1
ESRRB,SLCO3A1,1
GATA4,RIF1,1
GATA4,CALD1,1
SUZ12,SEC24D,1
GABBR1,NRG1,1
CBX7,TIMP2,1
GATA4,SRPRB,1
DDX21,SPOCK1,1
TET1,MORF4L2,1
ZFP42,ACTG1,1
GABBR1,GNPTAB,1
JARID2,CYP26A1,1
UTF1,TOP2A,1
POU5F1,LRPAP1,1
ZFP42,PLOD1,1
ZFP57,FGFR3,1
TGIF1,OAT,1
NR0B1,KLF2,1
SUZ12,SETX,1
DPPA2,LGALS3,1
RIF1,PLEKHA7,1
ZFP42,GNPDA1,1
DDX21,WDR1,1
POU5F1,ID1,1
TET1,CITED2,1
TGIF1,SLC7A6,1
ESRRB,PDIA3,1
SOX2,MYH9,1
NANOG,SPRY4,1
NANOG,TUBB4B,1
JARID2,ARHGAP29,1
MYCN,GNPTAB,1
NANOG,GNPTAB,1
GATA4,PHC1,1
GABBR1,SDC4,1
ESRRB,L1TD1,1
NR0B1,PDIA5,1
GABBR1,GFPT2,1
SOX2,TNK2,1
JARID2,HSPA5,1
SUZ12,LAMC1,1
NANOG,RBPMS2,1
GABBR1,EPS8,1
GABBR1,DDX21,1
UTF1,CDIPT,1
ESRRB,ECHDC2,1
UTF1,SDF2L1,1
GATA4,NUSAP1,1
KLF4,HSP90AA1,1
GABBR1,RAB3IL1,1
ESRRB,RSRP1,1
KLF4,POU5F1,1
UTF1,INSIG1,1
GABBR1,RLIM,1
MYCN,SDC4,1
NANOG,FN1,1
TRIM28,MKRN1,1
ESRRB,SLC25A5,1
SUZ12,HMCES,1
ZFP42,SHROOM3,1
SUZ12,LAMB1,1
ESRRB,HYOU1,1
TET1,CKB,1
NANOG,DDX21,1
SOX2,LY75,1
ZFP42,SHKBP1,1
ESRRB,PLA2G1B,1
DPPA4,ABCC5,1
MYCN,RAB3IL1,1
NANOG,RAB3IL1,1
UTF1,TXNIP,1
ZFP57,WDFY1,1
ESRRB,KRT19,1
TET1,MPP1,1
SOX2,PLSCR1,1
POU5F1,CDC20,1
UTF1,PLOD2,1
SOX2,UTF1,1
TET1,AGPAT4,1
SUZ12,PHLDA3,1
TGIF1,MFSD1,1
UTF1,CTSD,1
TET1,ATP13A3,1
POU5F1,DAB2,1
JARID2,GLDC,1
CBX7,BMPER,1
DDX21,PLK2,1
GATA4,ABCC5,1
ESRRB,RBPJ,1
TET1,EED,1
POU5F1,TFRC,1
KLF4,HMGA1,1
ESRRB,STARD10,1
NR0B1,VIM,1
TET1,ZFP710,1
DDX21,CARMIL1,1
GABBR1,FOXH1,1
SOX2,HIST1H2BN,1
TRIM28,CHCHD10,1
SUZ12,VEGFA,1
POU5F1,PMM1,1
NR0B1,RBM47,1
POU5F1,ITGAV,1
NANOG,LY6E,1
TET1,DNAJC10,1
MYCN,FOXH1,1
NANOG,FOXH1,1
ESRRB,UHRF1,1
CBX7,CMKLR1,1
SOX2,SOCS2,1
DDX21,MYO5B,1
SOX2,PODXL,1
POU5F1,KAT2B,1
SOX2,ADAM15,1
DDX21,HSP90B1,1
UTF1,CR1L,1
SUZ12,EPS8L2,1
DPPA2,PDE4DIP,1
TRIM28,GORASP2,1
TET1,TPX2,1
DPPA2,KLF4,1
SUZ12,SPP1,1
DDX21,TRIM2,1
TET1,SFMBT2,1
EED,FGFR3,1
SUZ12,LAD1,1
DDX21,CBX7,1
JARID2,EIF4A2,1
GABBR1,SPOCK1,1
TET2,TDH,1
SUZ12,RNPEP,1
POU5F1,ETV5,1
ZFP42,ADAM19,1
POU5F1,SELENOW,1
NANOG,MYLPF,1
UTF1,FDPS,1
POU5F1,RNF157,1
TET1,ERP29,1
TET1,TAGLN2,1
NANOG,ENAH,1
CBX7,BMP4,1
ZFP57,ULK1,1
TET1,S100A6,1
CBX7,DUSP9,1
JARID2,RASGRP2,1
ZFP57,FGF4,1
ZFP42,HIST1H2BG,1
UTF1,GRB10,1
GABBR1,WDR1,1
ESRRB,TDH,1
TRIM28,ARHGAP29,1
NANOG,SPOCK1,1
SOX2,SLC25A4,1
DPPA4,HELLS,1
SOX2,ZBTB10,1
JARID2,EPHA4,1
TET1,PTH1R,1
ZFP42,SELENOK,1
UTF1,KPNA2,1
TET1,EMP2,1
DPPA4,KRT8,1
POU5F1,DPPA4,1
TRIM28,KLF2,1
ESRRB,TMSB4X,1
TET1,PARVA,1
NANOG,AMPD2,1
UTF1,EPHA2,1
KLF4,DNMT3A,1
NR0B1,ANP32A,1
NANOG,NR0B1,1
ZFP42,HIST1H4D,1
ZFP42,AMFR,1
GATA4,CDC20,1
UTF1,LAMA1,1
KLF4,MAN1A2,1
SUZ12,KDM5B,1
SUZ12,HIST1H2AN,1
NANOG,GNAS,1
TET1,EPAS1,1
UTF1,TMED2,1
TET1,BCL3,1
ZFP42,F3,1
POU5F1,IQSEC1,1
TET1,RBMS1,1
ZFP57,MOV10,1
TRIM28,PDIA5,1
TET2,MFSD1,1
SUZ12,HIST1H4K,1
NR0B1,ZFP57,1
NR0B1,ITPK1,1
DPPA4,PMM1,1
SOX2,SLC20A1,1
UTF1,FZR1,1
ESRRB,RBM38,1
NANOG,KRT18,1
KLF4,MYCN,1
ZFP57,MYO1C,1
TET1,EGR1,1
DPPA4,KAT2B,1
KLF4,IFRD1,1
ESRRB,TGIF1,1
KLF4,SLC1A3,1
GATA4,PMM1,1
GATA4,HIST1H4N,1
DPPA2,MRAS,1
UTF1,GFPT1,1
POU5F1,MT2,1
ESRRB,CTSA,1
GABBR1,PLK2,1
SOX2,NPHS1,1
ESRRB,RNU73B,1
ESRRB,TMEM144,1
POU5F1,TAX1BP3,1
UTF1,F2R,1
GABBR1,CARMIL1,1
UTF1,TET2,1
KLF4,TSPAN9,1
PHC1,GATA6,1
NANOG,FLRT3,1
GABBR1,SEC23A,1
POU5F1,PRC1,1
TGIF1,TUBB2B,1
DPPA2,VKORC1,1
DPPA2,PDIA3,1
ESRRB,SMS,1
TGIF1,TPM4,1
UTF1,RRAS2,1
UTF1,TNK2,1
ZFP57,FRMD4A,1
TET1,CERS4,1
KLF4,CENPV,1
UTF1,NID1,1
GATA4,RNF157,1
JARID2,STAG3,1
GABBR1,MYO5B,1
ESRRB,MDN1,1
NANOG,MT1,1
GABBR1,HSP90B1,1
POU5F1,BMPER,1
ZFP57,SH3PXD2B,1
SUZ12,FGFR3,1
SOX2,SLC6A6,1
SOX2,HIST1H2AC,1
TRIM28,EIF4A2,1
DPPA4,IQSEC1,1
DDX21,ANXA2,1
DDX21,TOP2A,1
GABBR1,HIST1H2AI,1
ZFP42,B2M,1
ZFP57,CNN2,1
SOX17,LAMC1,1
TGIF1,CCNB1,1
SOX2,JAM2,1
ESRRB,CTSL,1
EED,CTDSPL,1
JARID2,SLC7A5,1
CBX7,ESRRB,1
GABBR1,MGST3,1
KLF4,PDK1,1
POU5F1,GLIPR2,1
UTF1,PLSCR1,1
MYCN,TRIM2,1
DPPA2,KRT19,1
KLF4,KDM3A,1
GABBR1,ID2,1
KLF4,HIST1H2BK,1
NR0B1,SLC7A3,1
ZFP57,SLC1A5,1
SUZ12,TRH,1
CBX7,SFMBT2,1
POU5F1,GOT1,1
ZFP57,ETS1,1
KLF4,GLUL,1
KLF4,SLC38A4,1
SOX2,TCL1,1
CBX7,CCND2,1
TET2,UPP1,1
KLF4,CLIC1,1
NANOG,FLNA,1
DPPA2,RBPJ,1
DDX21,CDIPT,1
TET1,IDI1,1
POU5F1,MYO18A,1
ZFP57,LAMA5,1
TET1,IFITM1,1
SUZ12,PARVB,1
NANOG,ID2,1
TRIM28,PRKAB1,1
DDX21,INSIG1,1
ZFP42,GHR,1
KLF4,PLOD3,1
DDX21,RANBP17,1
UTF1,HIST1H2BN,1
ZFP42,CDCA7,1
ZFP57,MYMX,1
TET1,APP,1
JARID2,TINAGL1,1
JARID2,RHPN1,1
ESRRB,UPP1,1
SOX2,LRRC8D,1
UTF1,CRELD2,1
CBX7,EMP2,1
ESRRB,LY6E,1
TET1,GJB3,1
TRIM28,KIT,1
TET1,FXYD6,1
POU5F1,BMP4,1
POU5F1,IL33,1
ZFP57,GCLM,1
SOX2,RIF1,1
ZFP42,HIST1H1B,1
SOX2,CALD1,1
UTF1,SOCS2,1
JARID2,RRBP1,1
JARID2,PNP,1
DDX21,PLOD2,1
TET1,HIST2H2BB,1
UTF1,KHDC3,1
DDX21,CAR2,1
JARID2,LGALS3,1
CBX7,EPAS1,1
POU5F1,MORF4L2,1
UTF1,ADAM15,1
DPPA4,LDLRAP1,1
GATA4,PRC1,1
GABBR1,HIP1,1
CBX7,RBMS1,1
TET1,FBXO5,1
ZFP42,NRG1,1
KLF4,SUZ12,1
DPPA4,BMPER,1
SOX2,SPRY2,1
KLF4,UCP2,1
TET1,HNF1B,1
ZFP57,EDEM1,1
SOX2,BTG2,1
ZFP42,GNPTAB,1
NR0B1,CSRP1,1
KLF4,BASP1,1
ESRRB,MYLPF,1
KLF4,PATJ,1
DPPA2,LRP2,1
SOX2,CDH6,1
POU5F1,CITED2,1
JARID2,FGFR4,1
JARID2,BEND5,1
GABBR1,TDGF1,1
DDX21,HIST1H2BF,1
GABBR1,NANOG,1
SOX2,PHC1,1
KLF4,CRIP2,1
NANOG,CCNG1,1
JARID2,HSPG2,1
SOX17,SPP1,1
UTF1,SLC25A4,1
UTF1,ZBTB10,1
JARID2,EFEMP2,1
JARID2,CLCN5,1
ESRRB,AMPD2,1
ZFP42,GFPT2,1
SUZ12,ARIH2,1
DDX21,SFI1,1
SOX2,NUSAP1,1
SOX2,APOE,1
MYCN,NANOG,1
ZFP57,GAS6,1
ZFP42,EPS8,1
ZFP42,DDX21,1
UTF1,CTH,1
ZFP42,SERPINE2,1
POU5F1,CKB,1
TET1,EHD1,1
GATA4,GOT1,1
SOX2,ATP6V0A1,1
ESRRB,CD81,1
SUZ12,TUBA4A,1
GABBR1,ANXA2,1
ZFP57,CEMIP,1
ZFP57,ANK,1
SUZ12,CTDSPL,1
DDX21,FDPS,1
TGIF1,GORASP2,1
SUZ12,FGF4,1
DDX21,SRI,1
POU5F1,AGPAT4,1
DPPA2,HIST1H2BL,1
KLF4,ANXA5,1
NR0B1,EMB,1
ZFP42,HOOK1,1
POU5F1,ATP13A3,1
SOX2,PDPN,1
SOX2,ABCC5,1
KLF4,GABARAPL2,1
GATA4,CDC42SE2,1
POU5F1,EED,1
ZFP57,CTBP2,1
NR0B1,GNPDA1,1
TGIF1,CHST15,1
MYCN,TOP2A,1
DDX21,NDRG1,1
JARID2,BHLHE40,1
JARID2,UNG,1
DDX21,KPNA2,1
POU5F1,ZFP710,1
DDX21,EPHA2,1
UTF1,LAMC1,1
ZFP57,SPSB1,1
UTF1,BEX1,1
SUZ12,MOV10,1
KLF4,HIST1H2AH,1
GABBR1,CDIPT,1
ZFP57,APAF1,1
ZFP57,TGM1,1
DDX21,LAMA1,1
ESRRB,UAP1L1,1
ZFP42,FOXH1,1
ZFP57,FNDC3A,1
POU5F1,DNAJC10,1
ESRRB,SEPT1,1
JARID2,PDE4DIP,1
KLF4,LY75,1
ZFP57,PDCD4,1
DDX21,NFATC2IP,1
SUZ12,MYO1C,1
POU5F1,AURKA,1
ESRRB,KLF3,1
POU5F1,ESRRB,1
NANOG,SDF2L1,1
SOX2,ID1,1
DPPA2,SMS,1
TRIM28,PNP,1
TGIF1,PDIA5,1
GABBR1,TXNIP,1
POU5F1,TPX2,1
DPPA2,RBPMS2,1
POU5F1,SFMBT2,1
GABBR1,PLOD2,1
DDX21,DCXR,1
GABBR1,CAR2,1
CBX7,APP,1
NR0B1,KRT42,1
TET1,COL4A1,1
JARID2,CCNF,1
DPPA2,WDR45,1
NANOG,CALR,1
UTF1,SLC6A6,1
TET1,MKRN1,1
ZFP42,COLGALT1,1
POU5F1,ERP29,1
NANOG,TXNIP,1
POU5F1,TAGLN2,1
NR0B1,ZFP532,1
UTF1,ITGA3,1
CBX7,ME1,1
POU5F1,S100A6,1
MYCN,LRRC2,1
POU5F1,MYO6,1
TRIM28,FGFR4,1
ZFP42,FABP3,1
ZFP57,BAG2,1
UTF1,JAM2,1
POU5F1,RCC2,1
DDX21,TET2,1
SOX17,SRGN,1
GABBR1,STARD8,1
ZFP42,NR0B1,1
NANOG,CTSD,1
NR0B1,ASS1,1
POU5F1,PARVA,1
ZFP57,OAT,1
DDX21,MYH9,1
SUZ12,FRMD4A,1
SOX2,ELF3,1
KLF4,ACTG1,1
SOX2,CDC20,1
DDX21,TNK2,1
ZFP57,SLC7A6,1
POU5F1,EPAS1,1
TGIF1,CREB3L2,1
POU5F1,BCL3,1
GATA4,MANF,1
KLF4,2200002D01RIK,1
SUZ12,BCAM,1
ESRRB,SNORA26,1
NANOG,CTNNAL1,1
SUZ12,CNN2,1
MYCN,FNDC3B,1
SOX2,TFRC,1
UTF1,TXNDC5,1
JARID2,PDIA6,1
NANOG,TFCP2L1,1
DPPA4,PDCD4,1
JARID2,MRAS,1
JARID2,SLCO3A1,1
UTF1,LRRC8D,1
POU5F1,EGR1,1
TGIF1,RBM47,1
GABBR1,SGK1,1
SUZ12,SLC1A5,1
GABBR1,SRI,1
NANOG,CR1L,1
SOX2,PMM1,1
UTF1,RIF1,1
NANOG,KLF6,1
UTF1,CALD1,1
SOX2,ACP6,1
GATA4,DNAJC10,1
ZFP57,MDM2,1
TRIM28,UNG,1
ZFP42,FLRT3,1
KLF4,SHROOM3,1
ZFP57,ECT2,1
GABBR1,NDRG1,1
SUZ12,LAMA5,1
GATA4,AURKA,1
NANOG,FDPS,1
DDX21,BNC2,1
ZFP42,PLK2,1
ZFP57,ALPL,1
GABBR1,P3H2,1
SUZ12,MYMX,1
ZFP57,GGTA1,1
ZFP57,MFSD1,1
GATA4,TPX2,1
TGIF1,AU018091,1
GABBR1,LAMA1,1
DPPA2,LIFR,1
DPPA2,SSR3,1
UTF1,PHC1,1
DDX21,HIST1H2BN,1
NANOG,NDRG1,1
SOX2,ETV5,1
NANOG,KPNA2,1
ZFP57,HSPB1,1
SUZ12,P3H1,1
NANOG,EPHA2,1
SUZ12,GCLM,1
DPPA4,PARVA,1
ZFP42,MORC4,1
DDX21,CRELD2,1
JARID2,RSRP1,1
ZFP57,HIST1H2AP,1
NANOG,P3H2,1
GABBR1,NFATC2IP,1
ESRRB,GDPD5,1
GATA4,MYO6,1
NANOG,TMED2,1
UTF1,APOE,1
JARID2,HYOU1,1
DDX21,SOCS2,1
DDX21,FAM129B,1
SOX2,MAGED1,1
DDX21,PODXL,1
DDX21,ADAM15,1
SUZ12,EDEM1,1
GABBR1,DCXR,1
ZFP42,HSP90B1,1
ESRRB,GATA6,1
TRIM28,SLC25A36,1
NANOG,NFATC2IP,1
DPPA2,HIST1H3H,1
JARID2,KRT19,1
ZFP57,RUNX1,1
GABBR1,SPNS2,1
UTF1,ATP6V0A1,1
ZFP42,CBX7,1
NANOG,FZR1,1
POU5F1,TET1,1
DDX21,OBSL1,1
DPPA2,CD81,1
ZFP42,HIST1H2AI,1
SOX2,ADAM23,1
GABBR1,TET2,1
TET1,AARS,1
TET1,UBE2C,1
TRIM28,SOX2,1
MYCN,GFPT1,1
NANOG,GFPT1,1
UTF1,PDPN,1
SOX2,PLEKHA7,1
UTF1,ABCC5,1
SUZ12,GAS6,1
DDX21,SLC25A4,1
TRIM28,ZFP532,1
TET1,VAMP8,1
DDX21,ZBTB10,1
JARID2,THBD,1
POU5F1,IDI1,1
KLF4,MFGE8,1
TRIM28,STXBP2,1
POU5F1,IFITM1,1
POU5F1,ASNS,1
NR0B1,CCNE1,1
KLF4,ADAM19,1
GABBR1,RRAS2,1
NANOG,F2R,1
GABBR1,TNK2,1
GATA4,RFFL,1
POU5F1,APP,1
DDX21,AKR1B3,1
KLF4,EIF2S2,1
NANOG,MYH9,1
SOX2,MT2,1
KLF4,HIST1H2BG,1
POU5F1,GJB3,1
SUZ12,ANK,1
GABBR1,CENPF,1
POU5F1,FXYD6,1
DPPA2,MSI2,1
KLF4,BNIP3,1
UTF1,LRPAP1,1
MYCN,TNK2,1
UTF1,UCHL1,1
KLF4,SELENOK,1
JARID2,SOX7,1
NANOG,NID1,1
POU5F1,HIST2H2BB,1
JARID2,BCAT1,1
SUZ12,CTBP2,1
KLF4,HIST1H4D,1
UTF1,ID1,1
KLF4,MARC2,1
ZFP57,TFEB,1
NANOG,HIST1H2AH,1
NANOG,CENPF,1
TRIM28,ST5,1
GABBR1,PLSCR1,1
KLF4,F3,1
GABBR1,EVA1A,1
ZFP42,HIP1,1
SUZ12,SPSB1,1
ESRRB,CALR,1
ZFP57,AQP3,1
ZFP57,IGF2,1
KLF4,ISYNA1,1
NANOG,LY75,1
TET1,EHMT2,1
SUZ12,TGM1,1
TRIM28,PDIA3,1
TET1,EIF4A2,1
GABBR1,BNC2,1
JARID2,TDH,1
KLF4,TCEA3,1
SOX2,CST3,1
TGIF1,SEMA4C,1
DPPA2,AKT1,1
DDX21,BEX1,1
TET1,LMF2,1
NANOG,UTF1,1
SUZ12,PDCD4,1
ESRRB,CTSD,1
UTF1,AHCY,1
GABBR1,HIST1H2BN,1
POU5F1,GJA1,1
DDX21,HMCES,1
ZFP57,COL27A1,1
UTF1,PRDX1,1
GABBR1,CRELD2,1
UTF1,2410141K09RIK,1
TRIM28,SLC25A5,1
TET2,HIST1H2BK,1
CBX7,CYP26A1,1
UTF1,CDC20,1
SUZ12,SOX17,1
UTF1,HELLS,1
GABBR1,SOCS2,1
POU5F1,EHD1,1
TET1,LOXL2,1
JARID2,HIST1H2BL,1
NANOG,HIST1H2BN,1
ZFP57,TPM4,1
GABBR1,KHDC3,1
DPPA4,APP,1
GABBR1,ADAM15,1
ESRRB,PDK1,1
ZFP42,HIST1H3I,1
NANOG,CRELD2,1
UTF1,DAB2,1
ESRRB,HIST1H2BK,1
SUZ12,BAG2,1
DDX21,HIST1H2AC,1
UTF1,TFRC,1
DDX21,ILK,1
GATA4,IDI1,1
TGIF1,LGALS3,1
SOX2,MYO18A,1
GATA4,ASNS,1
DDX21,ITGA3,1
TET1,KIT,1
NANOG,KHDC3,1
KLF4,ADGRE5,1
KLF4,RPP25,1
ZFP42,COMMD3,1
KLF4,PGA5,1
NANOG,MSL3,1
TRIM28,THBD,1
TET1,TRH,1
UTF1,ACP6,1
GABBR1,SLC25A4,1
SOX2,IL33,1
JARID2,TENM4,1
GABBR1,ZBTB10,1
POU5F1,CCND3,1
KLF4,B2M,1
JARID2,TUBB4B,1
NR0B1,FN1,1
GATA4,FBXO5,1
ZFP42,CDIPT,1
GABBR1,AKR1B3,1
POU5F1,CFC1,1
NANOG,SLC25A4,1
NANOG,ZBTB10,1
NR0B1,RAB3IL1,1
ZFP57,TYRO3,1
UTF1,ETV5,1
TET1,JARID2,1
ESRRB,GABBR1,1
UTF1,SELENOW,1
UTF1,TUBA4A,1
KLF4,LEFTY2,1
ESRRB,UCP2,1
KLF4,KRTCAP2,1
SUZ12,TCF7L2,1
TGIF1,PROS1,1
UTF1,RNF157,1
NANOG,AKR1B3,1
NANOG,CTH,1
ESRRB,PATJ,1
SUZ12,NDRG4,1
DDX21,RIF1,1
ZFP42,PLOD2,1
ZFP42,LRRC2,1
DPPA4,EHD1,1
POU5F1,PSRC1,1
POU5F1,MKRN1,1
JARID2,CTSL,1
ZFP57,ALG13,1
NANOG,SLC20A1,1
SUZ12,GGTA1,1
SUZ12,MFSD1,1
KLF4,CREB3,1
TRIM28,TDH,1
DDX21,SPRY2,1
UTF1,CDH1,1
DDX21,BTG2,1
ZFP57,KDELR2,1
UTF1,TIMP2,1
GABBR1,BEX1,1
SOX2,CKB,1
DDX21,CDH6,1
UTF1,IQSEC1,1
DPPA2,DNMT3A,1
SUZ12,HIST1H2AP,1
TET1,SLC7A5,1
UTF1,ADAM23,1
TET1,SMARCA2,1
KLF4,ODC1,1
NR0B1,FOXH1,1
ZFP57,SLC2A1,1
GABBR1,HMCES,1
UTF1,PLEKHA7,1
UTF1,SMAD7,1
MYCN,LAMC1,1
NANOG,NPHS1,1
NANOG,BEX1,1
TGIF1,GNPDA1,1
DPPA2,XBP1,1
ZFP42,SFI1,1
GABBR1,APOBEC3,1
SUZ12,RUNX1,1
SOX2,EED,1
JARID2,LY6E,1
GABBR1,ABHD5,1
TRIM28,MSH6,1
TRIM28,RBM38,1
ESRRB,D230025D16RIK,1
DDX21,ETL4,1
SOX2,ZFP710,1
ZFP57,CHCHD10,1
DPPA4,TYRO3,1
UTF1,MT2,1
TET1,TINAGL1,1
POU5F1,ASAH1,1
TET1,PTPN14,1
CBX7,EPHA4,1
TRIM28,TGIF1,1
NR0B1,ENAH,1
GABBR1,ILK,1
GABBR1,ITGA3,1
KLF4,TEX264,1
NANOG,ABHD5,1
ZFP42,SRI,1
GABBR1,JAM2,1
UTF1,PRC1,1
ESRRB,HIST1H2AH,1
CBX7,LOXL2,1
KLF4,HIST1H1D,1
TET1,RRBP1,1
KLF4,RLIM,1
ZFP57,LRRK1,1
SOX2,AURKA,1
TET1,VANGL1,1
JARID2,LIFR,1
ZFP57,GORASP2,1
NANOG,SLC6A6,1
MYCN,ILK,1
NANOG,HIST1H2AC,1
NANOG,ILK,1
TGIF1,PIK3R1,1
DDX21,ABCC5,1
ESRRB,TMEM9,1
POU5F1,SERPING1,1
SOX2,TPX2,1
JARID2,PARP1,1
MYCN,JAM2,1
UTF1,LDLRAP1,1
DPPA4,KDELR2,1
ZFP42,EPHA2,1
CBX7,KIT,1
ESRRB,PLSCR1,1
ZFP57,CHST15,1
SOX17,CTBP2,1
UTF1,BMPER,1
ZFP42,LAMA1,1
GATA4,MKRN1,1
CBX7,TRH,1
POU5F1,HSPA5,1
MYCN,TCL1,1
GABBR1,TXNDC5,1
JARID2,HIST1H3H,1
DDX21,UCHL1,1
ZFP42,NFATC2IP,1
ZFP57,KLF2,1
SOX2,RCC2,1
NANOG,ISYNA1,1
TET1,CLCN5,1
TET1,FGF10,1
DDX21,ELOVL6,1
DPPA4,PHLDB2,1
SOX2,EMP2,1
JARID2,CD81,1
UTF1,ETS1,1
KLF4,ITGAV,1
SUZ12,AQP3,1
GABBR1,RIF1,1
UTF1,GOT1,1
NANOG,TXNDC5,1
GABBR1,SRPRB,1
NANOG,LRRC8D,1
SOX2,EPAS1,1
SOX2,BCL3,1
ZFP42,SPNS2,1
UTF1,LAMA5,1
GABBR1,SPRY2,1
DPPA2,HIST1H2BK,1
ESRRB,ACTG1,1
SUZ12,GATA4,1
DPPA2,TFCP2L1,1
POU5F1,AARS,1
POU5F1,UBE2C,1
SUZ12,LTBP4,1
UTF1,SLC9A6,1
NR0B1,SEPT1,1
SUZ12,COL27A1,1
MYCN,SRPRB,1
NANOG,SRPRB,1
POU5F1,VAMP8,1
ESRRB,2200002D01RIK,1
TGIF1,ADAM19,1
DPPA4,LRRK1,1
DDX21,AHCY,1
GABBR1,PHC1,1
JARID2,DNMT3B,1
ZFP42,CRYBG2,1
SOX2,EGR1,1
DDX21,PRDX1,1
GATA4,ASAH1,1
JARID2,UAP1L1,1
SOX17,BAG2,1
NANOG,BTG2,1
NR0B1,MT1,1
UTF1,DUSP9,1
KLF4,COLGALT1,1
TET1,UNG,1
TET1,BHLHE40,1
SUZ12,TPM4,1
KLF4,TCN2,1
NANOG,CDH6,1
KLF4,FABP3,1
TET1,GABARAP,1
NANOG,PHC1,1
JARID2,KLF3,1
CBX7,SMARCA2,1
NANOG,RPP25,1
GABBR1,ETL4,1
ZFP57,CREB3L2,1
TET1,PDIA4,1
TET1,CNN2,1
ZFP57,ITM2B,1
ESRRB,SHROOM3,1
TET1,KLF4,1
TRIM28,ZYX,1
NANOG,NUSAP1,1
DPPA2,SUZ12,1
NANOG,ETL4,1
NANOG,SLC6A8,1
SOX2,LAMB2,1
ESRRB,DENND2C,1
DDX21,HIST1H4N,1
ZFP42,UTF1,1
POU5F1,EIF4A2,1
NR0B1,MGST3,1
NANOG,ATP6V0A1,1
DPPA4,PDIA5,1
DDX21,ACP6,1
GATA4,HSPA5,1
GABBR1,ABCC5,1
KLF4,P4HA2,1
JARID2,DKK1,1
CBX7,PTPN14,1
TET1,CCNF,1
TRIM28,PARP1,1
SUZ12,DPP4,1
KLF4,IFITM2,1
SOX17,TCF7L2,1
DDX21,ARIH2,1
SUZ12,SURF4,1
UTF1,CKB,1
NANOG,PDPN,1
POU5F1,AKR1B8,1
ZFP42,HIST1H2BN,1
TRIM28,GNAS,1
GABBR1,FGFR3,1
KLF4,TAX1BP3,1
DDX21,SELENOW,1
UTF1,MPP1,1
DPPA4,GLDC,1
GABBR1,UCHL1,1
ZFP42,CRELD2,1
TGIF1,UHRF1,1
KLF4,PLK2,1
DDX21,RNF157,1
GATA4,UBE2C,1
TET1,STXBP2,1
GABBR1,ELOVL6,1
ZFP42,SOCS2,1
SUZ12,PNRC2,1
KLF4,CARMIL1,1
UTF1,EED,1
ZFP42,PODXL,1
ZFP42,KHDC3,1
SOX2,IFITM1,1
NANOG,LRPAP1,1
SOX2,ASNS,1
NANOG,UCHL1,1
SUZ12,KDELR2,1
KLF4,TPD52,1
DPPA2,D230025D16RIK,1
POU5F1,KIT,1
ZFP42,NEDD4,1
TET1,MRAS,1
DDX21,CDH1,1
CBX7,CLCN5,1
NANOG,ID1,1
SOX2,HIST1H2AK,1
POU5F1,LEFTY1,1
CBX7,FGF10,1
DDX21,TIMP2,1
UTF1,CCN2,1
SOX2,GJB3,1
SUZ12,SLC2A1,1
SOX2,PLXNB2,1
SOX2,CSRP2,1
ZFP42,1810032O08RIK,1
POU5F1,TRH,1
TET1,AQP8,1
UTF1,DNAJC10,1
ESRRB,SLC6A6,1
GABBR1,AHCY,1
NR0B1,NANOG,1
UTF1,AURKA,1
TET1,SLC16A1,1
DDX21,SMAD7,1
GABBR1,PRDX1,1
DDX21,HIST1H2AF,1
GABBR1,WDFY1,1
KLF4,CBX7,1
DPPA2,TMEM9,1
UTF1,TPX2,1
KLF4,HIST1H2AI,1
TET1,PDIA3,1
SOX2,HNF1B,1
GABBR1,HELLS,1
TET1,PFKP,1
POU5F1,JARID2,1
SOX2,CDKN1A,1
JARID2,GDPD5,1
NANOG,PRDX1,1
UTF1,ERP29,1
TET1,ECHDC2,1
NANOG,ELF3,1
MYCN,CDC20,1
CBX7,BHLHE40,1
NANOG,CDC20,1
JARID2,ARHGEF40,1
ESRRB,VSIR,1
TGIF1,GHR,1
KLF4,KRT17,1
ESRRB,TCEA3,1
UTF1,PTH1R,1
POU5F1,STMN1,1
NANOG,KRT8,1
UTF1,EMP2,1
TET1,SLC38A2,1
UTF1,PARVA,1
NANOG,DAB2,1
GABBR1,PMM1,1
GABBR1,HIST1H4N,1
JARID2,DNMT3A,1
MYCN,TFRC,1
NANOG,TFRC,1
TRIM28,DKK1,1
ESRRB,LRRC8D,1
POU5F1,CCND1,1
UTF1,EPAS1,1
JARID2,MAN1A2,1
TET1,APAF1,1
CBX7,KLF4,1
SOX2,EHD1,1
DPPA4,KIT,1
DDX21,LDLRAP1,1
UTF1,DNMT3L,1
GABBR1,KAT2B,1
GABBR1,ARIH2,1
ZFP42,LAMC1,1
DDX21,CST3,1
