TF,Target,Label
ID1,SGK1,0
CREB3,SNORA81,0
KLF2,GM37784,0
TRP53,BCAM,0
HIST1H1D,CDC42SE2,0
ILK,GM21860,0
TGIF1,FGFR4,0
SMAD7,GM5616,0
DTX1,GM12350,0
KPNA2,PDPN,0
EHMT2,LAMC1,0
BMP4,GM8818,0
BMP4,ADAM23,0
TGIF1,GM26318,0
POU5F1,BNIP3,0
PARP1,EDEM1,0
XBP1,TRP53,0
AKT1,SNORD65,0
BTG2,KANK3,0
TCEA3,MAN1A2,0
TFCP2L1,PRKAB1,0
ZFPM1,MT2,0
PARP1,MIR3473F,0
TFCP2L1,GM14870,0
KDM5B,GM43238,0
ZFP42,TRP53,0
RLIM,MSL3,0
TGIF1,CLCN5,0
DTX1,ASAH1,0
FOXH1,RENBP,0
HIST1H1D,GM12276,0
ID2,GM26092,0
ID2,GM22411,0
BHLHE40,GM21860,0
TRP53,LRPAP1,0
CBX7,GM25316,0
MSC,MAN1A2,0
HNF1B,CSRP1,0
TRP53,CTBP2,0
BHLHE40,ASAH1,0
KLF6,CDC20,0
PEG3,FGFR4,0
DNMT3A,SNORA73B,0
EED,GM13597,0
MSC,GSN,0
MCM6,SRM,0
PML,EIF4A-PS4,0
SMAD7,SPSB1,0
CREB3,DNAJC3,0
KPNA2,SNORA44,0
PML,TDGF1,0
CCND1,RIF1,0
RBPJ,PLOD3,0
RBPJ,EVA1A,0
CREB3L2,PLOD2,0
XBP1,PLOD2,0
MDM2,MPP1,0
KLF4,TPD52,0
UTF1,GM44346,0
PCBD1,GM23245,0
RBBP7,APOE,0
MSC,GM23130,0
HIST1H1B,AQP3,0
ELF3,GM49369,0
HSPB1,GM22858,0
TFEB,P4HA1,0
HIST1H1B,MKRN1,0
EGR1,GM10925,0
SOX7,STMN1,0
ESRRB,GM23600,0
RBPJ,IFI30,0
GATA6,GM17545,0
BCL3,PGAM1-PS2,0
TRP53,TMEM144,0
TFEB,AMPD2,0
EHMT2,GM24315,0
HSPB1,GM25117,0
ZBTB10,GM21962,0
NFATC2IP,GM23600,0
HSPB1,MT-TP,0
MDM2,SHKBP1,0
TGIF1,PODXL,0
CITED2,CCNG1,0
RBBP7,RASGRP2,0
HIST1H1D,DPPA2,0
ID1,DAB2,0
AKT1,2810025M15RIK,0
SOX7,FAT1,0
HIST1H1D,GNPDA1,0
GATA4,GM9385,0
FOXH1,MIR8094,0
DNMT3A,DKK1,0
RBBP7,JAM2,0
CREB3L2,STARD8,0
HMGA1,SDF2L1,0
SOX2,HIST2H2BB,0
XBP1,GM44429,0
DNMT3L,SLC7A6,0
JARID2,MIR467C,0
SMARCA2,EPAS1,0
ZBTB10,NRG1,0
KLF2,TMEM9,0
JARID2,GM10039,0
SMAD7,SOX17,0
BHLHE40,SEPT1,0
RBPJ,PLAT,0
POU5F1,MOV10,0
MSC,KRT8,0
KLF2,RETREG1,0
TAX1BP3,TRIM2,0
NANOG,HIST1H2AN,0
BMP4,GM28030,0
BMP4,F3,0
TFCP2L1,CLCN5,0
ZFP42,ALG13,0
ETV5,ENO1B,0
SOX7,GM4202,0
KLF6,SRGN,0
KLF4,MIR669I,0
ZBTB10,FAM25C,0
CREB3L2,GM27624,0
GATA6,GM25500,0
MCM6,MIR669B,0
TFCP2L1,GM12112,0
RBBP7,PLXNA1,0
HIST1H1D,SNORA3,0
SOX7,PDPN,0
KLF6,MIR466L,0
DAB2,EGR1,0
RBPJ,GM26447,0
DNMT3L,NSD2,0
KLF3,GCLM,0
TCF7L2,MIR669A-3,0
TFCP2L1,GM23651,0
KLF3,GM49347,0
EED,DUSP9,0
HMGA1,GM24916,0
TRIM28,NID1,0
CITED2,GM25040,0
CREB3L2,MYBL2,0
HIST1H1B,MIR3535,0
KDM5B,TAGLN2,0
SMAD7,GM43590,0
MYBL2,EPAS1,0
